start_id,start_vertex_type,end_id,end_vertex_type,rating,time,str_time
5756,vt_rater,5487,vt_rater,1,1309319228,2011-06-29 12:47
50,vt_rater,1857,vt_rater,2,1309321483,2011-06-29 13:24
1857,vt_rater,50,vt_rater,2,1309321505,2011-06-29 13:25
184,vt_rater,304,vt_rater,2,1309322058,2011-06-29 13:34
304,vt_rater,184,vt_rater,2,1309322072,2011-06-29 13:34
5847,vt_rater,84,vt_rater,-10,1309322812,2011-06-29 13:46
172,vt_rater,50,vt_rater,1,1309323270,2011-06-29 13:54
50,vt_rater,172,vt_rater,1,1309323332,2011-06-29 13:55
1247,vt_rater,73,vt_rater,1,1309323551,2011-06-29 13:59
73,vt_rater,1247,vt_rater,1,1309323645,2011-06-29 14:00
50,vt_rater,4788,vt_rater,1,1309326687,2011-06-29 14:51
4788,vt_rater,50,vt_rater,1,1309326793,2011-06-29 14:53
234,vt_rater,5139,vt_rater,2,1309329061,2011-06-29 15:31
5756,vt_rater,280,vt_rater,1,1309332377,2011-06-29 16:26
5799,vt_rater,2726,vt_rater,1,1309336609,2011-06-29 17:36
102,vt_rater,2726,vt_rater,2,1309342307,2011-06-29 19:11
2726,vt_rater,102,vt_rater,2,1309344052,2011-06-29 19:40
5557,vt_rater,305,vt_rater,1,1309352732,2011-06-29 22:05
981,vt_rater,5780,vt_rater,1,1309352758,2011-06-29 22:05
981,vt_rater,5522,vt_rater,1,1309352767,2011-06-29 22:06
305,vt_rater,5557,vt_rater,1,1309352806,2011-06-29 22:06
5781,vt_rater,301,vt_rater,2,1309358875,2011-06-29 23:47
5756,vt_rater,306,vt_rater,1,1309360094,2011-06-30 0:08
306,vt_rater,5756,vt_rater,1,1309360484,2011-06-30 0:14
4777,vt_rater,307,vt_rater,1,1309375913,2011-06-30 4:31
307,vt_rater,4777,vt_rater,1,1309376073,2011-06-30 4:34
274,vt_rater,308,vt_rater,5,1309377160,2011-06-30 4:52
308,vt_rater,274,vt_rater,5,1309377171,2011-06-30 4:52
3276,vt_rater,5573,vt_rater,-10,1309380593,2011-06-30 5:49
3276,vt_rater,3526,vt_rater,-8,1309380666,2011-06-30 5:51
3276,vt_rater,5471,vt_rater,7,1309390993,2011-06-30 8:43
280,vt_rater,3276,vt_rater,9,1309391278,2011-06-30 8:47
1564,vt_rater,305,vt_rater,1,1309391942,2011-06-30 8:59
280,vt_rater,306,vt_rater,5,1309391968,2011-06-30 8:59
306,vt_rater,280,vt_rater,5,1309392010,2011-06-30 9:00
305,vt_rater,1564,vt_rater,1,1309392012,2011-06-30 9:00
325,vt_rater,5473,vt_rater,1,1309394452,2011-06-30 9:40
5473,vt_rater,325,vt_rater,1,1309394508,2011-06-30 9:41
5366,vt_rater,5557,vt_rater,5,1309401354,2011-06-30 11:35
5557,vt_rater,5366,vt_rater,4,1309401418,2011-06-30 11:36
5557,vt_rater,110,vt_rater,6,1309401452,2011-06-30 11:37
193,vt_rater,1857,vt_rater,10,1309401977,2011-06-30 11:46
5590,vt_rater,280,vt_rater,3,1309410059,2011-06-30 14:00
280,vt_rater,5590,vt_rater,3,1309410251,2011-06-30 14:04
5799,vt_rater,5756,vt_rater,2,1309415993,2011-06-30 15:39
5756,vt_rater,5799,vt_rater,3,1309416003,2011-06-30 15:40
5557,vt_rater,5756,vt_rater,4,1309416198,2011-06-30 15:43
5799,vt_rater,309,vt_rater,1,1309416871,2011-06-30 15:54
309,vt_rater,5799,vt_rater,10,1309417254,2011-06-30 16:00
238,vt_rater,5640,vt_rater,9,1309460352,2011-07-01 3:59
5819,vt_rater,2076,vt_rater,1,1309467145,2011-07-01 5:52
5756,vt_rater,5801,vt_rater,1,1309468948,2011-07-01 6:22
1389,vt_rater,5801,vt_rater,1,1309472527,2011-07-01 7:22
5801,vt_rater,5756,vt_rater,1,1309473890,2011-07-01 7:44
5801,vt_rater,1389,vt_rater,1,1309473897,2011-07-01 7:44
5801,vt_rater,5781,vt_rater,3,1309476814,2011-07-01 8:33
5781,vt_rater,5801,vt_rater,1,1309477066,2011-07-01 8:37
164,vt_rater,311,vt_rater,1,1309478771,2011-07-01 9:06
4612,vt_rater,5519,vt_rater,2,1309480815,2011-07-01 9:40
4612,vt_rater,5574,vt_rater,1,1309482436,2011-07-01 10:07
5519,vt_rater,4612,vt_rater,1,1309482819,2011-07-01 10:13
5670,vt_rater,147,vt_rater,3,1309486737,2011-07-01 11:18
5670,vt_rater,280,vt_rater,5,1309495085,2011-07-01 13:38
280,vt_rater,5670,vt_rater,5,1309495162,2011-07-01 13:39
5574,vt_rater,5798,vt_rater,2,1309495512,2011-07-01 13:45
106,vt_rater,264,vt_rater,1,1309498976,2011-07-01 14:42
264,vt_rater,106,vt_rater,1,1309499026,2011-07-01 14:43
73,vt_rater,5724,vt_rater,3,1309499306,2011-07-01 14:48
75,vt_rater,5519,vt_rater,1,1309499871,2011-07-01 14:57
5519,vt_rater,75,vt_rater,1,1309500808,2011-07-01 15:13
5724,vt_rater,73,vt_rater,3,1309500895,2011-07-01 15:14
5494,vt_rater,5575,vt_rater,2,1309523595,2011-07-01 21:33
5801,vt_rater,275,vt_rater,1,1309542797,2011-07-02 2:53
275,vt_rater,5801,vt_rater,1,1309542828,2011-07-02 2:53
5801,vt_rater,4877,vt_rater,1,1309545436,2011-07-02 3:37
5640,vt_rater,312,vt_rater,1,1309551392,2011-07-02 5:16
280,vt_rater,313,vt_rater,2,1309556396,2011-07-02 6:39
313,vt_rater,280,vt_rater,3,1309556656,2011-07-02 6:44
4877,vt_rater,5801,vt_rater,2,1309556806,2011-07-02 6:46
266,vt_rater,74,vt_rater,1,1309560682,2011-07-02 7:51
5596,vt_rater,5717,vt_rater,3,1309571385,2011-07-02 10:49
5717,vt_rater,5596,vt_rater,2,1309571557,2011-07-02 10:52
5801,vt_rater,75,vt_rater,1,1309571825,2011-07-02 10:57
75,vt_rater,5801,vt_rater,1,1309571992,2011-07-02 10:59
61,vt_rater,5801,vt_rater,2,1309573098,2011-07-02 11:18
5801,vt_rater,61,vt_rater,1,1309573185,2011-07-02 11:19
312,vt_rater,5640,vt_rater,1,1309598492,2011-07-02 18:21
2278,vt_rater,5500,vt_rater,2,1309603339,2011-07-02 19:42
5500,vt_rater,315,vt_rater,1,1309604214,2011-07-02 19:56
315,vt_rater,5500,vt_rater,1,1309604311,2011-07-02 19:58
106,vt_rater,1759,vt_rater,3,1309622869,2011-07-03 1:07
1759,vt_rater,106,vt_rater,2,1309622976,2011-07-03 1:09
993,vt_rater,316,vt_rater,1,1309630625,2011-07-03 3:17
4280,vt_rater,290,vt_rater,1,1309631994,2011-07-03 3:39
290,vt_rater,4280,vt_rater,1,1309632001,2011-07-03 3:40
316,vt_rater,993,vt_rater,1,1309634382,2011-07-03 4:19
316,vt_rater,301,vt_rater,10,1309635223,2011-07-03 4:33
317,vt_rater,1137,vt_rater,1,1309640015,2011-07-03 5:53
1137,vt_rater,317,vt_rater,1,1309640044,2011-07-03 5:54
301,vt_rater,318,vt_rater,1,1309641381,2011-07-03 6:16
301,vt_rater,5784,vt_rater,1,1309641424,2011-07-03 6:17
301,vt_rater,379,vt_rater,-10,1309641565,2011-07-03 6:19
301,vt_rater,316,vt_rater,10,1309641588,2011-07-03 6:19
301,vt_rater,5781,vt_rater,2,1309641644,2011-07-03 6:20
318,vt_rater,379,vt_rater,-10,1309642134,2011-07-03 6:28
318,vt_rater,301,vt_rater,4,1309642554,2011-07-03 6:35
1781,vt_rater,240,vt_rater,1,1309644606,2011-07-03 7:10
4811,vt_rater,5478,vt_rater,10,1309651562,2011-07-03 9:06
5478,vt_rater,4811,vt_rater,10,1309651687,2011-07-03 9:08
284,vt_rater,283,vt_rater,10,1309671838,2011-07-03 14:43
2726,vt_rater,319,vt_rater,1,1309672874,2011-07-03 15:01
2726,vt_rater,320,vt_rater,1,1309672886,2011-07-03 15:01
320,vt_rater,2726,vt_rater,1,1309679659,2011-07-03 16:54
5557,vt_rater,245,vt_rater,2,1309696725,2011-07-03 21:38
3842,vt_rater,294,vt_rater,1,1309724780,2011-07-04 5:26
294,vt_rater,3842,vt_rater,1,1309726073,2011-07-04 5:47
4280,vt_rater,321,vt_rater,1,1309726934,2011-07-04 6:02
3842,vt_rater,322,vt_rater,1,1309727234,2011-07-04 6:07
245,vt_rater,5557,vt_rater,2,1309734827,2011-07-04 8:13
147,vt_rater,5670,vt_rater,3,1309758954,2011-07-04 14:55
106,vt_rater,323,vt_rater,1,1309758956,2011-07-04 14:55
323,vt_rater,106,vt_rater,1,1309758998,2011-07-04 14:56
4017,vt_rater,315,vt_rater,1,1309772449,2011-07-04 18:40
315,vt_rater,4017,vt_rater,1,1309772483,2011-07-04 18:41
4280,vt_rater,324,vt_rater,1,1309783901,2011-07-04 21:51
5879,vt_rater,238,vt_rater,8,1309785034,2011-07-04 22:10
4280,vt_rater,315,vt_rater,1,1309785313,2011-07-04 22:15
4280,vt_rater,326,vt_rater,1,1309786264,2011-07-04 22:31
326,vt_rater,4280,vt_rater,1,1309786304,2011-07-04 22:31
5823,vt_rater,2726,vt_rater,4,1309786505,2011-07-04 22:35
301,vt_rater,291,vt_rater,2,1309787622,2011-07-04 22:53
315,vt_rater,4280,vt_rater,1,1309787805,2011-07-04 22:56
324,vt_rater,4280,vt_rater,1,1309788309,2011-07-04 23:05
266,vt_rater,143,vt_rater,1,1309788355,2011-07-04 23:05
228,vt_rater,5652,vt_rater,1,1309793224,2011-07-05 0:27
228,vt_rater,303,vt_rater,1,1309793255,2011-07-05 0:27
143,vt_rater,266,vt_rater,1,1309793912,2011-07-05 0:38
238,vt_rater,5879,vt_rater,8,1309800986,2011-07-05 2:36
2825,vt_rater,5703,vt_rater,-10,1309802357,2011-07-05 2:59
5781,vt_rater,290,vt_rater,2,1309803476,2011-07-05 3:17
290,vt_rater,5781,vt_rater,1,1309803885,2011-07-05 3:24
5781,vt_rater,5803,vt_rater,1,1309803988,2011-07-05 3:26
5803,vt_rater,5781,vt_rater,3,1309804045,2011-07-05 3:27
106,vt_rater,327,vt_rater,1,1309813611,2011-07-05 6:06
327,vt_rater,106,vt_rater,1,1309813784,2011-07-05 6:09
1857,vt_rater,327,vt_rater,1,1309815103,2011-07-05 6:31
324,vt_rater,2726,vt_rater,1,1309820754,2011-07-05 8:05
2726,vt_rater,3057,vt_rater,1,1309820951,2011-07-05 8:09
327,vt_rater,1857,vt_rater,1,1309821263,2011-07-05 8:14
5748,vt_rater,5590,vt_rater,1,1309828470,2011-07-05 10:14
5590,vt_rater,5748,vt_rater,1,1309828477,2011-07-05 10:14
210,vt_rater,327,vt_rater,1,1309835784,2011-07-05 12:16
327,vt_rater,210,vt_rater,1,1309836035,2011-07-05 12:20
218,vt_rater,5756,vt_rater,4,1309846486,2011-07-05 15:14
4017,vt_rater,5088,vt_rater,10,1309863843,2011-07-05 20:04
5088,vt_rater,4017,vt_rater,2,1309863848,2011-07-05 20:04
4280,vt_rater,328,vt_rater,1,1309884814,2011-07-06 1:53
328,vt_rater,4280,vt_rater,1,1309886257,2011-07-06 2:17
330,vt_rater,5473,vt_rater,1,1309893644,2011-07-06 4:20
5473,vt_rater,330,vt_rater,1,1309893651,2011-07-06 4:20
321,vt_rater,1335,vt_rater,1,1309896828,2011-07-06 5:13
2726,vt_rater,331,vt_rater,1,1309903639,2011-07-06 7:07
2870,vt_rater,1335,vt_rater,1,1309903899,2011-07-06 7:11
258,vt_rater,332,vt_rater,1,1309914067,2011-07-06 10:01
332,vt_rater,258,vt_rater,1,1309915376,2011-07-06 10:22
3143,vt_rater,520,vt_rater,1,1309918082,2011-07-06 11:08
120,vt_rater,3984,vt_rater,2,1309928761,2011-07-06 14:06
110,vt_rater,5557,vt_rater,10,1309947717,2011-07-06 19:21
331,vt_rater,2726,vt_rater,1,1309952452,2011-07-06 20:40
5486,vt_rater,193,vt_rater,1,1309960185,2011-07-06 22:49
193,vt_rater,5486,vt_rater,1,1309960248,2011-07-06 22:50
5843,vt_rater,333,vt_rater,1,1309961476,2011-07-06 23:11
333,vt_rater,5843,vt_rater,1,1309961618,2011-07-06 23:13
2278,vt_rater,5703,vt_rater,-10,1309980509,2011-07-07 4:28
4777,vt_rater,334,vt_rater,-10,1309980770,2011-07-07 4:32
5322,vt_rater,2727,vt_rater,2,1309984109,2011-07-07 5:28
2727,vt_rater,5322,vt_rater,1,1309984144,2011-07-07 5:29
4017,vt_rater,4877,vt_rater,1,1309985343,2011-07-07 5:49
4877,vt_rater,4017,vt_rater,1,1309985416,2011-07-07 5:50
5805,vt_rater,335,vt_rater,1,1309991645,2011-07-07 7:34
61,vt_rater,337,vt_rater,1,1309992723,2011-07-07 7:52
337,vt_rater,61,vt_rater,1,1309992901,2011-07-07 7:55
315,vt_rater,280,vt_rater,1,1309995323,2011-07-07 8:35
5805,vt_rater,338,vt_rater,1,1309996804,2011-07-07 9:00
338,vt_rater,5805,vt_rater,1,1309997070,2011-07-07 9:04
106,vt_rater,5590,vt_rater,1,1310001951,2011-07-07 10:25
5590,vt_rater,106,vt_rater,1,1310001967,2011-07-07 10:26
5590,vt_rater,334,vt_rater,-10,1310004785,2011-07-07 11:13
5574,vt_rater,4612,vt_rater,2,1310011218,2011-07-07 13:00
61,vt_rater,315,vt_rater,1,1310020425,2011-07-07 15:33
315,vt_rater,61,vt_rater,1,1310020542,2011-07-07 15:35
5590,vt_rater,315,vt_rater,1,1310021381,2011-07-07 15:49
315,vt_rater,5590,vt_rater,1,1310021407,2011-07-07 15:50
335,vt_rater,5805,vt_rater,1,1310025648,2011-07-07 17:00
253,vt_rater,339,vt_rater,1,1310037317,2011-07-07 20:15
339,vt_rater,253,vt_rater,1,1310037983,2011-07-07 20:26
4877,vt_rater,310,vt_rater,1,1310044121,2011-07-07 22:08
310,vt_rater,4877,vt_rater,1,1310046300,2011-07-07 22:44
301,vt_rater,5703,vt_rater,-10,1310053264,2011-07-08 0:41
4811,vt_rater,329,vt_rater,3,1310060507,2011-07-08 2:41
329,vt_rater,4811,vt_rater,3,1310060932,2011-07-08 2:48
1335,vt_rater,321,vt_rater,1,1310063026,2011-07-08 3:23
1335,vt_rater,2870,vt_rater,1,1310063040,2011-07-08 3:23
5843,vt_rater,340,vt_rater,1,1310065628,2011-07-08 4:07
61,vt_rater,4601,vt_rater,1,1310066018,2011-07-08 4:13
340,vt_rater,5843,vt_rater,1,1310066047,2011-07-08 4:14
46,vt_rater,61,vt_rater,4,1310066184,2011-07-08 4:16
4601,vt_rater,61,vt_rater,1,1310069194,2011-07-08 5:06
61,vt_rater,46,vt_rater,3,1310071423,2011-07-08 5:43
61,vt_rater,5458,vt_rater,1,1310071536,2011-07-08 5:45
5458,vt_rater,61,vt_rater,1,1310071638,2011-07-08 5:47
1137,vt_rater,310,vt_rater,1,1310072231,2011-07-08 5:57
3463,vt_rater,4291,vt_rater,5,1310072406,2011-07-08 6:00
310,vt_rater,1137,vt_rater,1,1310073260,2011-07-08 6:14
5635,vt_rater,5694,vt_rater,-10,1310084328,2011-07-08 9:18
5697,vt_rater,5694,vt_rater,-10,1310085057,2011-07-08 9:30
5557,vt_rater,16,vt_rater,2,1310095919,2011-07-08 12:31
16,vt_rater,5557,vt_rater,3,1310096144,2011-07-08 12:35
5475,vt_rater,5694,vt_rater,-10,1310106425,2011-07-08 15:27
133,vt_rater,74,vt_rater,10,1310107934,2011-07-08 15:52
5486,vt_rater,5793,vt_rater,1,1310142744,2011-07-09 1:32
4777,vt_rater,5694,vt_rater,-10,1310145303,2011-07-09 2:15
5784,vt_rater,301,vt_rater,2,1310146972,2011-07-09 2:42
291,vt_rater,294,vt_rater,1,1310155626,2011-07-09 5:07
294,vt_rater,291,vt_rater,1,1310157462,2011-07-09 5:37
2726,vt_rater,341,vt_rater,1,1310161574,2011-07-09 6:46
2726,vt_rater,324,vt_rater,1,1310161595,2011-07-09 6:46
5756,vt_rater,342,vt_rater,1,1310162256,2011-07-09 6:57
342,vt_rater,5756,vt_rater,1,1310163010,2011-07-09 7:10
5480,vt_rater,61,vt_rater,1,1310169975,2011-07-09 9:06
61,vt_rater,5480,vt_rater,1,1310171216,2011-07-09 9:26
5717,vt_rater,61,vt_rater,1,1310177805,2011-07-09 11:16
61,vt_rater,5717,vt_rater,1,1310177934,2011-07-09 11:18
1857,vt_rater,343,vt_rater,1,1310178108,2011-07-09 11:21
343,vt_rater,1857,vt_rater,1,1310178151,2011-07-09 11:22
4612,vt_rater,343,vt_rater,1,1310182244,2011-07-09 12:30
315,vt_rater,344,vt_rater,1,1310189389,2011-07-09 14:29
344,vt_rater,315,vt_rater,1,1310189530,2011-07-09 14:32
3842,vt_rater,61,vt_rater,1,1310191268,2011-07-09 15:01
61,vt_rater,3842,vt_rater,1,1310191274,2011-07-09 15:01
5590,vt_rater,5867,vt_rater,1,1310198424,2011-07-09 17:00
5867,vt_rater,5590,vt_rater,1,1310198452,2011-07-09 17:00
4017,vt_rater,275,vt_rater,1,1310208226,2011-07-09 19:43
275,vt_rater,4017,vt_rater,1,1310208335,2011-07-09 19:45
5473,vt_rater,342,vt_rater,1,1310223971,2011-07-10 0:06
342,vt_rater,5473,vt_rater,1,1310223978,2011-07-10 0:06
5843,vt_rater,5567,vt_rater,5,1310237827,2011-07-10 3:57
5567,vt_rater,5843,vt_rater,3,1310237880,2011-07-10 3:57
275,vt_rater,342,vt_rater,1,1310244251,2011-07-10 5:44
342,vt_rater,275,vt_rater,1,1310244253,2011-07-10 5:44
4017,vt_rater,61,vt_rater,3,1310252227,2011-07-10 7:57
61,vt_rater,4017,vt_rater,3,1310252298,2011-07-10 7:58
147,vt_rater,204,vt_rater,3,1310252330,2011-07-10 7:58
343,vt_rater,4612,vt_rater,1,1310265858,2011-07-10 11:44
5828,vt_rater,2726,vt_rater,1,1310272544,2011-07-10 13:35
5828,vt_rater,3441,vt_rater,1,1310273776,2011-07-10 13:56
5487,vt_rater,290,vt_rater,1,1310285965,2011-07-10 17:19
290,vt_rater,5487,vt_rater,1,1310286040,2011-07-10 17:20
344,vt_rater,345,vt_rater,1,1310297023,2011-07-10 20:23
345,vt_rater,344,vt_rater,1,1310297052,2011-07-10 20:24
228,vt_rater,344,vt_rater,1,1310306477,2011-07-10 23:01
344,vt_rater,228,vt_rater,2,1310306527,2011-07-10 23:02
106,vt_rater,346,vt_rater,1,1310311639,2011-07-11 0:27
346,vt_rater,106,vt_rater,1,1310311706,2011-07-11 0:28
1520,vt_rater,2836,vt_rater,2,1310312737,2011-07-11 0:45
181,vt_rater,348,vt_rater,1,1310319200,2011-07-11 2:33
348,vt_rater,181,vt_rater,1,1310319254,2011-07-11 2:34
5805,vt_rater,344,vt_rater,1,1310320421,2011-07-11 2:53
344,vt_rater,5805,vt_rater,1,1310320433,2011-07-11 2:53
346,vt_rater,181,vt_rater,1,1310323064,2011-07-11 3:37
181,vt_rater,346,vt_rater,1,1310323073,2011-07-11 3:37
164,vt_rater,344,vt_rater,1,1310330874,2011-07-11 5:47
5756,vt_rater,3984,vt_rater,3,1310334071,2011-07-11 6:41
61,vt_rater,349,vt_rater,1,1310335657,2011-07-11 7:07
349,vt_rater,61,vt_rater,1,1310335678,2011-07-11 7:07
344,vt_rater,61,vt_rater,1,1310348955,2011-07-11 10:49
61,vt_rater,344,vt_rater,1,1310352753,2011-07-11 11:52
61,vt_rater,4612,vt_rater,1,1310353101,2011-07-11 11:58
204,vt_rater,4766,vt_rater,1,1310354767,2011-07-11 12:26
204,vt_rater,147,vt_rater,1,1310354862,2011-07-11 12:27
4777,vt_rater,5519,vt_rater,1,1310358702,2011-07-11 13:31
5799,vt_rater,61,vt_rater,1,1310370741,2011-07-11 16:52
61,vt_rater,5799,vt_rater,1,1310370778,2011-07-11 16:52
339,vt_rater,350,vt_rater,1,1310380837,2011-07-11 19:40
181,vt_rater,351,vt_rater,1,1310385371,2011-07-11 20:56
351,vt_rater,181,vt_rater,1,1310385471,2011-07-11 20:57
337,vt_rater,320,vt_rater,1,1310387430,2011-07-11 21:30
320,vt_rater,337,vt_rater,1,1310387508,2011-07-11 21:31
5494,vt_rater,352,vt_rater,1,1310388677,2011-07-11 21:51
352,vt_rater,5494,vt_rater,3,1310388940,2011-07-11 21:55
342,vt_rater,181,vt_rater,1,1310396603,2011-07-12 0:03
181,vt_rater,342,vt_rater,1,1310396605,2011-07-12 0:03
181,vt_rater,353,vt_rater,1,1310396644,2011-07-12 0:04
350,vt_rater,339,vt_rater,1,1310417769,2011-07-12 5:56
5487,vt_rater,1,vt_rater,1,1310422442,2011-07-12 7:14
5787,vt_rater,354,vt_rater,10,1310444040,2011-07-12 13:13
5814,vt_rater,356,vt_rater,1,1310488489,2011-07-13 1:34
356,vt_rater,5814,vt_rater,1,1310489081,2011-07-13 1:44
357,vt_rater,355,vt_rater,1,1310505365,2011-07-13 6:16
2836,vt_rater,1520,vt_rater,2,1310507713,2011-07-13 6:55
348,vt_rater,357,vt_rater,-10,1310513966,2011-07-13 8:39
5487,vt_rater,5756,vt_rater,5,1310517533,2011-07-13 9:38
181,vt_rater,359,vt_rater,1,1310517934,2011-07-13 9:45
359,vt_rater,181,vt_rater,1,1310518040,2011-07-13 9:47
5756,vt_rater,360,vt_rater,2,1310525750,2011-07-13 11:55
5533,vt_rater,71,vt_rater,1,1310526280,2011-07-13 12:04
5796,vt_rater,5756,vt_rater,1,1310529128,2011-07-13 12:52
5756,vt_rater,5796,vt_rater,2,1310529207,2011-07-13 12:53
5756,vt_rater,5500,vt_rater,2,1310532429,2011-07-13 13:47
5500,vt_rater,5756,vt_rater,1,1310532464,2011-07-13 13:47
360,vt_rater,5756,vt_rater,4,1310535564,2011-07-13 14:39
354,vt_rater,5787,vt_rater,10,1310555149,2011-07-13 20:05
339,vt_rater,361,vt_rater,1,1310555699,2011-07-13 20:14
361,vt_rater,339,vt_rater,1,1310556852,2011-07-13 20:34
5814,vt_rater,346,vt_rater,1,1310572255,2011-07-14 0:50
346,vt_rater,5814,vt_rater,1,1310572290,2011-07-14 0:51
2387,vt_rater,195,vt_rater,1,1310581296,2011-07-14 3:21
195,vt_rater,2387,vt_rater,1,1310581649,2011-07-14 3:27
2387,vt_rater,328,vt_rater,1,1310582884,2011-07-14 3:48
328,vt_rater,2387,vt_rater,1,1310583023,2011-07-14 3:50
40,vt_rater,361,vt_rater,2,1310586316,2011-07-14 4:45
361,vt_rater,40,vt_rater,2,1310587005,2011-07-14 4:56
181,vt_rater,362,vt_rater,1,1310587078,2011-07-14 4:57
1857,vt_rater,129,vt_rater,2,1310590392,2011-07-14 5:53
129,vt_rater,1857,vt_rater,2,1310590429,2011-07-14 5:53
5458,vt_rater,5519,vt_rater,1,1310601326,2011-07-14 8:55
339,vt_rater,317,vt_rater,1,1310602080,2011-07-14 9:07
317,vt_rater,339,vt_rater,1,1310603166,2011-07-14 9:26
476,vt_rater,261,vt_rater,1,1310603329,2011-07-14 9:28
5519,vt_rater,5458,vt_rater,2,1310605037,2011-07-14 9:57
261,vt_rater,476,vt_rater,1,1310605285,2011-07-14 10:01
5805,vt_rater,181,vt_rater,2,1310609224,2011-07-14 11:07
181,vt_rater,5805,vt_rater,1,1310609310,2011-07-14 11:08
181,vt_rater,4700,vt_rater,1,1310609359,2011-07-14 11:09
4700,vt_rater,181,vt_rater,1,1310611071,2011-07-14 11:37
5557,vt_rater,364,vt_rater,1,1310619705,2011-07-14 14:01
1509,vt_rater,328,vt_rater,1,1310623150,2011-07-14 14:59
238,vt_rater,365,vt_rater,1,1310637650,2011-07-14 19:00
365,vt_rater,238,vt_rater,1,1310637774,2011-07-14 19:02
145,vt_rater,61,vt_rater,1,1310655464,2011-07-14 23:57
61,vt_rater,145,vt_rater,2,1310655486,2011-07-14 23:58
145,vt_rater,317,vt_rater,2,1310658436,2011-07-15 0:47
317,vt_rater,145,vt_rater,2,1310660147,2011-07-15 1:15
291,vt_rater,366,vt_rater,1,1310667554,2011-07-15 3:19
366,vt_rater,291,vt_rater,1,1310667689,2011-07-15 3:21
3243,vt_rater,1748,vt_rater,-10,1310668639,2011-07-15 3:37
5859,vt_rater,361,vt_rater,1,1310669516,2011-07-15 3:51
361,vt_rater,5859,vt_rater,1,1310670963,2011-07-15 4:16
181,vt_rater,361,vt_rater,1,1310671955,2011-07-15 4:32
361,vt_rater,181,vt_rater,1,1310672842,2011-07-15 4:47
363,vt_rater,5519,vt_rater,1,1310687838,2011-07-15 8:57
291,vt_rater,363,vt_rater,1,1310694697,2011-07-15 10:51
363,vt_rater,291,vt_rater,1,1310694780,2011-07-15 10:52
291,vt_rater,4921,vt_rater,1,1310696128,2011-07-15 11:15
4921,vt_rater,291,vt_rater,1,1310697087,2011-07-15 11:31
5557,vt_rater,363,vt_rater,1,1310698578,2011-07-15 11:56
5756,vt_rater,291,vt_rater,1,1310699786,2011-07-15 12:16
299,vt_rater,363,vt_rater,1,1310711373,2011-07-15 15:29
363,vt_rater,299,vt_rater,1,1310711547,2011-07-15 15:32
5793,vt_rater,5486,vt_rater,2,1310736955,2011-07-15 22:35
4788,vt_rater,5590,vt_rater,3,1310747865,2011-07-16 1:37
5590,vt_rater,4788,vt_rater,3,1310764846,2011-07-16 6:20
5781,vt_rater,61,vt_rater,2,1310767173,2011-07-16 6:59
61,vt_rater,5781,vt_rater,2,1310767187,2011-07-16 6:59
5590,vt_rater,145,vt_rater,1,1310768201,2011-07-16 7:16
145,vt_rater,5590,vt_rater,1,1310768415,2011-07-16 7:20
106,vt_rater,299,vt_rater,1,1310772455,2011-07-16 8:27
299,vt_rater,106,vt_rater,1,1310772467,2011-07-16 8:27
106,vt_rater,5642,vt_rater,2,1310775429,2011-07-16 9:17
363,vt_rater,106,vt_rater,1,1310775478,2011-07-16 9:17
106,vt_rater,363,vt_rater,2,1310775540,2011-07-16 9:19
317,vt_rater,61,vt_rater,2,1310776929,2011-07-16 9:42
61,vt_rater,317,vt_rater,2,1310776964,2011-07-16 9:42
106,vt_rater,61,vt_rater,4,1310779158,2011-07-16 10:19
61,vt_rater,106,vt_rater,4,1310779286,2011-07-16 10:21
106,vt_rater,317,vt_rater,2,1310829767,2011-07-17 0:22
317,vt_rater,106,vt_rater,2,1310829899,2011-07-17 0:24
291,vt_rater,106,vt_rater,10,1310843024,2011-07-17 4:03
145,vt_rater,2366,vt_rater,1,1310845844,2011-07-17 4:50
2366,vt_rater,145,vt_rater,1,1310845873,2011-07-17 4:51
4391,vt_rater,361,vt_rater,3,1310853063,2011-07-17 6:51
361,vt_rater,4391,vt_rater,3,1310854661,2011-07-17 7:17
1967,vt_rater,106,vt_rater,1,1310867239,2011-07-17 10:47
291,vt_rater,61,vt_rater,1,1310871250,2011-07-17 11:54
61,vt_rater,291,vt_rater,1,1310871391,2011-07-17 11:56
5814,vt_rater,367,vt_rater,1,1310909136,2011-07-17 22:25
367,vt_rater,5814,vt_rater,1,1310910337,2011-07-17 22:45
5814,vt_rater,353,vt_rater,3,1310919587,2011-07-18 1:19
353,vt_rater,5814,vt_rater,3,1310919856,2011-07-18 1:24
5519,vt_rater,4777,vt_rater,1,1310920954,2011-07-18 1:42
5590,vt_rater,2727,vt_rater,1,1310926367,2011-07-18 3:12
2727,vt_rater,5590,vt_rater,2,1310926393,2011-07-18 3:13
362,vt_rater,181,vt_rater,1,1310934943,2011-07-18 5:35
4017,vt_rater,291,vt_rater,7,1310949298,2011-07-18 9:34
5590,vt_rater,4700,vt_rater,1,1310949409,2011-07-18 9:36
4700,vt_rater,5590,vt_rater,1,1310949424,2011-07-18 9:37
291,vt_rater,4017,vt_rater,7,1310949437,2011-07-18 9:37
328,vt_rater,260,vt_rater,1,1310959884,2011-07-18 12:31
145,vt_rater,369,vt_rater,10,1310960140,2011-07-18 12:35
